2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - =====================================
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.session.SessionManager - Session metadata added for EXCHANGE_NSE
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Registered session EXCHANGE_NSE as SELL
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ===== FIX SESSION CONFIG LOADED =====
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - File: config/sessions/sell_EXCHANGE_NSE.ini
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Role: SELL
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ConnectionType: acceptor
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - BeginString: FIX.4.2
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - SenderCompID: FIXHUB
2026-03-12 22:54:52.884 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - TargetCompID: EXCHANGE_NSE
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Host: 127.0.0.1
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Port: 9999
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Heartbeat: 30
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - RoutingMode: null
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - DefaultRoute: null
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - =====================================
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.session.SessionManager - Session metadata added for EXCHANGE_BSE
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Registered session EXCHANGE_BSE as SELL
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ===== FIX SESSION CONFIG LOADED =====
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - File: config/sessions/sell_EXCHANGE_BSE.ini
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Role: SELL
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - ConnectionType: initiator
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - BeginString: FIX.4.2
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - SenderCompID: FIXHUB
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - TargetCompID: EXCHANGE_BSE
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Host: 127.0.0.1
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Port: 9999
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Heartbeat: 30
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - RoutingMode: null
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - DefaultRoute: null
2026-03-12 22:54:52.885 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - =====================================
2026-03-12 22:54:53.436 INFO  [main] quickfix.DefaultSessionSchedule - [FIX.4.2:FIXHUB->CLIENT_A] daily, 00:00:00-UTC - 23:59:59-UTC
2026-03-12 22:54:53.469 INFO  [main] com.yash.fixhub.application.FixHubApplication - Session created: FIX.4.2:FIXHUB->CLIENT_A
2026-03-12 22:54:53.470 INFO  [main] quickfix.DefaultSessionSchedule - [FIX.4.2:FIXHUB->CLIENT_B] daily, 00:00:00-UTC - 23:59:59-UTC
2026-03-12 22:54:53.474 INFO  [main] com.yash.fixhub.application.FixHubApplication - Session created: FIX.4.2:FIXHUB->CLIENT_B
2026-03-12 22:54:53.474 INFO  [main] quickfix.DefaultSessionSchedule - [FIX.4.2:FIXHUB->EXCHANGE_NSE] daily, 00:00:00-UTC - 23:59:59-UTC
2026-03-12 22:54:53.487 INFO  [main] com.yash.fixhub.application.FixHubApplication - Session created: FIX.4.2:FIXHUB->EXCHANGE_NSE
2026-03-12 22:54:53.490 INFO  [main] quickfix.SocketAcceptor - SessionTimer started
2026-03-12 22:54:53.662 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketTcpNoDelay=true
2026-03-12 22:54:53.662 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketSynchronousWrites=false
2026-03-12 22:54:53.662 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketSynchronousWriteTimeout=30000
2026-03-12 22:54:53.678 INFO  [main] quickfix.SocketAcceptor - Listening for connections at 0.0.0.0/0.0.0.0:9878 for session(s) [FIX.4.2:FIXHUB->CLIENT_A, FIX.4.2:FIXHUB->CLIENT_B]
2026-03-12 22:54:53.701 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketTcpNoDelay=true
2026-03-12 22:54:53.702 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketSynchronousWrites=false
2026-03-12 22:54:53.702 INFO  [main] quickfix.mina.NetworkingOptions - Socket option: SocketSynchronousWriteTimeout=30000
2026-03-12 22:54:53.702 INFO  [main] quickfix.SocketAcceptor - Listening for connections at 0.0.0.0/0.0.0.0:9999 for session(s) [FIX.4.2:FIXHUB->EXCHANGE_NSE]
2026-03-12 22:54:53.704 INFO  [main] com.yash.fixhub.service.SessionBootstrapService - Shared SocketAcceptor started for all client sessions
